timestep_sec,station_id,station_edge,charging_capacity,waiting_capacity,vehicles_charging,vehicles_waiting,charging_vehicle_ids,waiting_vehicle_ids,charging_times_sec,waiting_times_sec,total_power_load_kW,charging_utilization_percent,waiting_utilization_percent,available_charging_slots,available_waiting_slots
25.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
25.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
25.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
26.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
26.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
26.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
26.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
26.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
26.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
26.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
26.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
26.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
26.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
27.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
27.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
27.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
27.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
27.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
27.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
27.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
27.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
27.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
27.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
28.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
28.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
28.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
28.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
28.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
28.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
28.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
28.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
28.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
28.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
29.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
29.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
29.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
29.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
29.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
29.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
29.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
29.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
29.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
29.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
30.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
30.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
30.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
30.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
30.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
30.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
30.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
30.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
30.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
30.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
31.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
31.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
31.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
31.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
31.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
31.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
31.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
31.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
31.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
31.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
32.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
32.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
32.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
32.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
32.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
32.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
32.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
32.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
32.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
32.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
33.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
33.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
33.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
33.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
33.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
33.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
33.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
33.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
33.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
33.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
34.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
34.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
34.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
34.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
34.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
34.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
34.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
34.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
34.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
34.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
35.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
35.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
35.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
35.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
35.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
35.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
35.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
35.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
35.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
35.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
36.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
36.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
36.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
36.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
36.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
36.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
36.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
36.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
36.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
36.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
37.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
37.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
37.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
37.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
37.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
37.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
37.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
37.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
37.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
37.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
38.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
38.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
38.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
38.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
38.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
38.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
38.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
38.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
38.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
38.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
39.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
39.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
39.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
39.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
39.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
39.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
39.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
39.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
39.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
39.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
40.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
40.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
40.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
40.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
40.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
40.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
40.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
40.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
40.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
40.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
41.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
41.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
41.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
41.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
41.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
41.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
41.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
41.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
41.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
41.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
42.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
42.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
42.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
42.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
42.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
42.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
42.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
42.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
42.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
42.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
43.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
43.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
43.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
43.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
43.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
43.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
43.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
43.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
43.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
43.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
44.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
44.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
44.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
44.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
44.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
44.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
44.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
44.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
44.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
44.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
45.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
45.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
45.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
45.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
45.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
45.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
45.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
45.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
45.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
45.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
46.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
46.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
46.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
46.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
46.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
46.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
46.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
46.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
46.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
46.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
47.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
47.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
47.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
47.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
47.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
47.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
47.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
47.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
47.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
47.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
48.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
48.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
48.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
48.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
48.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
48.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
48.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
48.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
48.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
48.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
49.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
49.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
49.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
49.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
49.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
49.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
49.0,pa_7,E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
49.0,pa_7_rev,NEG_E6,4,2,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,2
49.0,pa_8,E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
49.0,pa_8_rev,NEG_E7,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
50.0,pa_2,E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
50.0,pa_2_rev,NEG_E0,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
50.0,pa_3,E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
50.0,pa_3_rev,NEG_E1,4,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,4,3
50.0,pa_6,E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
50.0,pa_6_rev,NEG_E5,5,3,0,0,NONE,NONE,NONE,NONE,0.0,0.0,0.0,5,3
